Timestamp,Output power %,Current Temperature,Target Temperature
2026-05-23T08:31:24.934Z,0,24.34000015258789,0
2026-05-23T08:31:25.000Z,0,24.34000015258789,0
2026-05-23T08:31:25.066Z,0,24.34000015258789,0
2026-05-23T08:31:25.133Z,0,24.34000015258789,0
2026-05-23T08:31:25.198Z,0,24.34000015258789,0
2026-05-23T08:31:25.264Z,0,24.34000015258789,0
2026-05-23T08:31:25.330Z,0,24.34000015258789,0
2026-05-23T08:31:25.395Z,0,24.34000015258789,0
2026-05-23T08:31:25.461Z,0,24.34000015258789,0
2026-05-23T08:31:25.527Z,0,24.34000015258789,0
2026-05-23T08:31:25.593Z,0,24.34000015258789,0
2026-05-23T08:31:25.659Z,0,24.34000015258789,0
2026-05-23T08:31:25.725Z,0,24.34000015258789,0
2026-05-23T08:31:25.791Z,0,24.34000015258789,0
2026-05-23T08:31:25.856Z,0,24.34000015258789,0
2026-05-23T08:31:25.922Z,0,24.34000015258789,0
2026-05-23T08:31:25.988Z,0,24.34000015258789,0
2026-05-23T08:31:26.054Z,0,24.34000015258789,0
2026-05-23T08:31:26.120Z,0,24.34000015258789,0
2026-05-23T08:31:26.186Z,0,24.34000015258789,0
2026-05-23T08:31:26.252Z,0,24.34000015258789,0
2026-05-23T08:31:26.317Z,0,24.34000015258789,0
2026-05-23T08:31:26.383Z,0,24.34000015258789,0
2026-05-23T08:31:26.449Z,0,24.34000015258789,0
2026-05-23T08:31:26.515Z,0,24.34000015258789,0
2026-05-23T08:31:26.581Z,0,24.34000015258789,0
2026-05-23T08:31:26.647Z,0,24.34000015258789,0
2026-05-23T08:31:26.713Z,0,24.34000015258789,0
2026-05-23T08:31:26.778Z,0,24.34000015258789,0
2026-05-23T08:31:26.844Z,0,24.34000015258789,0
2026-05-23T08:31:26.910Z,0,24.34000015258789,0
2026-05-23T08:31:26.976Z,0,24.34000015258789,0
2026-05-23T08:31:27.042Z,0,24.34000015258789,0
2026-05-23T08:31:27.108Z,0,24.34000015258789,0
2026-05-23T08:31:27.174Z,0,24.34000015258789,0
2026-05-23T08:31:27.239Z,0,24.34000015258789,0
2026-05-23T08:31:27.305Z,0,24.34000015258789,0
2026-05-23T08:31:27.371Z,0,24.34000015258789,0
2026-05-23T08:31:27.437Z,0,24.34000015258789,0
2026-05-23T08:31:27.503Z,0,24.34000015258789,0
2026-05-23T08:31:27.569Z,0,24.34000015258789,0
2026-05-23T08:31:27.635Z,0,24.34000015258789,0
2026-05-23T08:31:27.701Z,0,24.34000015258789,0
2026-05-23T08:31:27.767Z,0,24.34000015258789,0
2026-05-23T08:31:27.833Z,0,24.34000015258789,0
2026-05-23T08:31:27.898Z,0,24.34000015258789,0
2026-05-23T08:31:27.964Z,0,24.34000015258789,0
2026-05-23T08:31:28.030Z,0,24.34000015258789,0
2026-05-23T08:31:28.096Z,0,24.34000015258789,0
2026-05-23T08:31:28.162Z,0,24.34000015258789,0
2026-05-23T08:31:28.227Z,0,24.34000015258789,0
2026-05-23T08:31:28.293Z,0,24.34000015258789,0
2026-05-23T08:31:28.359Z,0,24.34000015258789,0
2026-05-23T08:31:28.425Z,0,24.34000015258789,0
2026-05-23T08:31:28.491Z,0,24.34000015258789,0
2026-05-23T08:31:28.557Z,0,24.34000015258789,0
2026-05-23T08:31:28.623Z,0,24.34000015258789,0
2026-05-23T08:31:28.689Z,0,24.34000015258789,0
2026-05-23T08:31:28.754Z,0,24.34000015258789,0
2026-05-23T08:31:28.820Z,0,24.34000015258789,0
2026-05-23T08:31:28.886Z,0,24.34000015258789,0
2026-05-23T08:31:28.955Z,0,24.34000015258789,0
2026-05-23T08:31:29.021Z,0,24.34000015258789,0
2026-05-23T08:31:29.084Z,0,24.34000015258789,0
2026-05-23T08:31:29.151Z,0,24.34000015258789,0
2026-05-23T08:31:29.215Z,0,24.34000015258789,0
2026-05-23T08:31:29.281Z,0,24.34000015258789,0
2026-05-23T08:31:29.347Z,0,24.34000015258789,0
2026-05-23T08:31:29.413Z,0,24.34000015258789,0
2026-05-23T08:31:29.479Z,0,24.34000015258789,0
2026-05-23T08:31:29.545Z,0,24.34000015258789,0
2026-05-23T08:31:29.611Z,0,24.34000015258789,0
2026-05-23T08:31:29.676Z,0,24.34000015258789,0
2026-05-23T08:31:29.742Z,0,24.34000015258789,0
2026-05-23T08:31:29.808Z,0,24.34000015258789,0
2026-05-23T08:31:29.874Z,0,24.34000015258789,0
2026-05-23T08:31:29.940Z,0,24.34000015258789,0
2026-05-23T08:31:30.006Z,0,24.34000015258789,0
2026-05-23T08:31:30.072Z,0,24.34000015258789,0
2026-05-23T08:31:30.138Z,0,24.34000015258789,0
2026-05-23T08:31:30.203Z,0,24.34000015258789,0
2026-05-23T08:31:30.270Z,0,24.34000015258789,0
2026-05-23T08:31:30.335Z,0,24.34000015258789,0
2026-05-23T08:31:30.401Z,0,24.34000015258789,0
2026-05-23T08:31:30.468Z,0,24.34000015258789,0
2026-05-23T08:31:30.533Z,0,24.34000015258789,0
2026-05-23T08:31:30.599Z,0,24.34000015258789,0
2026-05-23T08:31:30.664Z,0,24.34000015258789,0
2026-05-23T08:31:30.730Z,0,24.34000015258789,0
2026-05-23T08:31:30.796Z,0,24.34000015258789,0
2026-05-23T08:31:30.862Z,0,24.34000015258789,0
2026-05-23T08:31:30.928Z,0,24.34000015258789,0
2026-05-23T08:31:30.994Z,0,24.34000015258789,0
2026-05-23T08:31:31.060Z,0,24.34000015258789,0
2026-05-23T08:31:31.125Z,0,24.34000015258789,0
2026-05-23T08:31:31.191Z,0,24.34000015258789,0
2026-05-23T08:31:31.257Z,0,24.34000015258789,0
2026-05-23T08:31:31.323Z,0,24.34000015258789,0
2026-05-23T08:31:31.389Z,0,24.34000015258789,0
2026-05-23T08:31:31.455Z,0,24.34000015258789,0
2026-05-23T08:31:31.521Z,0,24.34000015258789,0
2026-05-23T08:31:31.587Z,0,24.34000015258789,0
2026-05-23T08:31:31.653Z,0,24.34000015258789,0
2026-05-23T08:31:31.720Z,0,24.34000015258789,0
2026-05-23T08:31:31.786Z,0,24.34000015258789,0
2026-05-23T08:31:31.853Z,0,24.34000015258789,0
2026-05-23T08:31:31.916Z,0,24.34000015258789,0
2026-05-23T08:31:32.009Z,0,24.34000015258789,0
2026-05-23T08:31:32.048Z,0,24.34000015258789,0
2026-05-23T08:31:32.113Z,0,24.34000015258789,0
2026-05-23T08:31:32.179Z,0,24.34000015258789,0
2026-05-23T08:31:32.245Z,0,24.34000015258789,0
2026-05-23T08:31:32.311Z,0,24.34000015258789,0
2026-05-23T08:31:32.377Z,0,24.34000015258789,0
2026-05-23T08:31:32.443Z,0,24.34000015258789,0
2026-05-23T08:31:32.509Z,0,24.34000015258789,0
2026-05-23T08:31:32.574Z,0,24.34000015258789,0
2026-05-23T08:31:32.640Z,0,24.34000015258789,0
2026-05-23T08:31:32.706Z,0,24.34000015258789,0
2026-05-23T08:31:32.772Z,0,24.34000015258789,0
2026-05-23T08:31:32.838Z,0,24.34000015258789,0
2026-05-23T08:31:32.904Z,0,24.34000015258789,0
2026-05-23T08:31:32.970Z,0,24.34000015258789,0
2026-05-23T08:31:33.036Z,0,24.34000015258789,0
2026-05-23T08:31:33.102Z,0,24.34000015258789,0
2026-05-23T08:31:33.169Z,0,24.34000015258789,0
2026-05-23T08:31:33.233Z,0,24.34000015258789,0
2026-05-23T08:31:33.299Z,0,24.34000015258789,0
2026-05-23T08:31:33.365Z,0,24.34000015258789,0
2026-05-23T08:31:33.431Z,0,24.34000015258789,0
2026-05-23T08:31:33.497Z,0,24.34000015258789,0
2026-05-23T08:31:33.562Z,0,24.34000015258789,0
2026-05-23T08:31:33.628Z,0,24.34000015258789,0
2026-05-23T08:31:33.694Z,0,24.34000015258789,0
2026-05-23T08:31:33.760Z,0,24.34000015258789,0
2026-05-23T08:31:33.826Z,0,24.34000015258789,0
2026-05-23T08:31:33.892Z,0,24.34000015258789,0
2026-05-23T08:31:33.958Z,0,24.34000015258789,0
2026-05-23T08:31:34.023Z,0,24.34000015258789,0
2026-05-23T08:31:34.089Z,0,24.34000015258789,0
2026-05-23T08:31:34.155Z,0,24.34000015258789,0
2026-05-23T08:31:34.221Z,0,24.34000015258789,0
2026-05-23T08:31:34.287Z,0,24.34000015258789,0
2026-05-23T08:31:34.353Z,0,24.34000015258789,0
2026-05-23T08:31:34.419Z,0,24.34000015258789,0
2026-05-23T08:31:34.485Z,0,24.34000015258789,0
2026-05-23T08:31:34.551Z,0,24.34000015258789,0
2026-05-23T08:31:34.616Z,0,24.34000015258789,0
2026-05-23T08:31:34.682Z,0,24.34000015258789,0
2026-05-23T08:31:34.748Z,0,24.34000015258789,0
2026-05-23T08:31:34.814Z,0,24.34000015258789,0
2026-05-23T08:31:34.880Z,0,24.34000015258789,0
2026-05-23T08:31:34.946Z,0,24.34000015258789,0
2026-05-23T08:31:35.011Z,0,24.34000015258789,0
2026-05-23T08:31:35.077Z,0,24.34000015258789,0
2026-05-23T08:31:35.143Z,0,24.34000015258789,0
2026-05-23T08:31:35.209Z,0,24.34000015258789,0
2026-05-23T08:31:35.275Z,0,24.34000015258789,0
2026-05-23T08:31:35.341Z,0,24.34000015258789,0
2026-05-23T08:31:35.407Z,0,24.34000015258789,0
2026-05-23T08:31:35.473Z,0,24.34000015258789,0
2026-05-23T08:31:35.539Z,0,24.34000015258789,0
2026-05-23T08:31:35.605Z,0,24.34000015258789,0
2026-05-23T08:31:35.670Z,0,24.34000015258789,0
2026-05-23T08:31:35.737Z,0,24.34000015258789,0
2026-05-23T08:31:35.802Z,0,24.34000015258789,0
2026-05-23T08:31:35.868Z,0,24.34000015258789,0
2026-05-23T08:31:35.934Z,0,24.34000015258789,0
2026-05-23T08:31:35.999Z,0,24.34000015258789,0
2026-05-23T08:31:36.065Z,0,24.34000015258789,0
2026-05-23T08:31:36.131Z,0,24.34000015258789,0
2026-05-23T08:31:36.197Z,0,24.34000015258789,0
2026-05-23T08:31:36.263Z,0,24.34000015258789,0
2026-05-23T08:31:36.329Z,0,24.34000015258789,0
2026-05-23T08:31:36.395Z,0,24.34000015258789,0
2026-05-23T08:31:36.460Z,0,24.34000015258789,0
2026-05-23T08:31:36.528Z,0,24.34000015258789,0
2026-05-23T08:31:36.592Z,0,24.34000015258789,0
2026-05-23T08:31:36.659Z,0,24.34000015258789,0
2026-05-23T08:31:36.724Z,0,24.34000015258789,0
2026-05-23T08:31:36.790Z,0,24.34000015258789,0
2026-05-23T08:31:36.856Z,0,24.34000015258789,0
2026-05-23T08:31:36.922Z,0,24.34000015258789,0
2026-05-23T08:31:36.987Z,0,24.34000015258789,0
2026-05-23T08:31:37.053Z,0,24.34000015258789,0
2026-05-23T08:31:37.120Z,0,24.34000015258789,0
2026-05-23T08:31:37.185Z,0,24.34000015258789,0
2026-05-23T08:31:37.251Z,0,24.34000015258789,0
2026-05-23T08:31:37.317Z,0,24.34000015258789,0
2026-05-23T08:31:37.383Z,0,24.34000015258789,0
2026-05-23T08:31:37.448Z,0,24.34000015258789,0
2026-05-23T08:31:37.514Z,0,24.34000015258789,0
2026-05-23T08:31:37.580Z,0,24.34000015258789,0
2026-05-23T08:31:37.646Z,0,24.34000015258789,0
2026-05-23T08:31:37.712Z,0,24.34000015258789,0
2026-05-23T08:31:37.778Z,0,24.34000015258789,0
2026-05-23T08:31:37.844Z,0,24.34000015258789,0
2026-05-23T08:31:37.910Z,0,24.34000015258789,0
2026-05-23T08:31:37.975Z,0,24.34000015258789,0
2026-05-23T08:31:38.041Z,0,24.34000015258789,0
2026-05-23T08:31:38.107Z,0,24.34000015258789,0
2026-05-23T08:31:38.173Z,0,24.34000015258789,0
2026-05-23T08:31:38.239Z,0,24.34000015258789,0
2026-05-23T08:31:38.305Z,0,24.34000015258789,0
2026-05-23T08:31:38.371Z,0,24.34000015258789,0
2026-05-23T08:31:38.437Z,0,24.34000015258789,0
2026-05-23T08:31:38.503Z,0,24.34000015258789,0
2026-05-23T08:31:38.568Z,0,24.34000015258789,0
2026-05-23T08:31:38.634Z,0,24.34000015258789,0
2026-05-23T08:31:38.700Z,0,24.34000015258789,0
2026-05-23T08:31:38.766Z,0,24.34000015258789,0
2026-05-23T08:31:38.832Z,0,24.34000015258789,0
2026-05-23T08:31:38.898Z,0,24.34000015258789,0
2026-05-23T08:31:38.963Z,0,24.34000015258789,0
2026-05-23T08:31:39.029Z,0,24.34000015258789,0
2026-05-23T08:31:39.095Z,0,24.34000015258789,0
2026-05-23T08:31:39.161Z,0,24.34000015258789,0
2026-05-23T08:31:39.227Z,0,24.34000015258789,0
2026-05-23T08:31:39.293Z,0,24.34000015258789,0
2026-05-23T08:31:39.359Z,0,24.34000015258789,0
2026-05-23T08:31:39.425Z,0,24.34000015258789,0
2026-05-23T08:31:39.490Z,0,24.34000015258789,0
2026-05-23T08:31:39.556Z,0,24.34000015258789,0
2026-05-23T08:31:39.622Z,0,24.34000015258789,0
2026-05-23T08:31:39.688Z,0,24.34000015258789,0
2026-05-23T08:31:39.754Z,0,24.34000015258789,0
2026-05-23T08:31:39.821Z,0,24.34000015258789,0
2026-05-23T08:31:39.887Z,0,24.34000015258789,0
2026-05-23T08:31:39.951Z,0,24.34000015258789,0
2026-05-23T08:31:40.017Z,0,24.34000015258789,0
2026-05-23T08:31:40.083Z,0,24.34000015258789,0
2026-05-23T08:31:40.149Z,0,24.34000015258789,0
2026-05-23T08:31:40.215Z,0,24.34000015258789,0
2026-05-23T08:31:40.281Z,0,24.34000015258789,0
2026-05-23T08:31:40.347Z,0,24.34000015258789,0
2026-05-23T08:31:40.412Z,0,24.34000015258789,0
2026-05-23T08:31:40.478Z,0,24.34000015258789,0
2026-05-23T08:31:40.544Z,0,24.34000015258789,0
2026-05-23T08:31:40.610Z,0,24.34000015258789,0
2026-05-23T08:31:40.676Z,0,24.34000015258789,0
2026-05-23T08:31:40.742Z,0,24.34000015258789,0
2026-05-23T08:31:40.808Z,0,24.34000015258789,0
2026-05-23T08:31:40.873Z,0,24.34000015258789,0
2026-05-23T08:31:40.939Z,0,24.34000015258789,0
2026-05-23T08:31:41.005Z,0,24.34000015258789,0
2026-05-23T08:31:41.071Z,0,24.34000015258789,0
2026-05-23T08:31:41.137Z,0,24.34000015258789,0
2026-05-23T08:31:41.226Z,0,24.34000015258789,0
2026-05-23T08:31:41.275Z,0,24.34000015258789,0
2026-05-23T08:31:41.334Z,0,24.34000015258789,0
2026-05-23T08:31:41.400Z,0,24.34000015258789,0
2026-05-23T08:31:41.466Z,0,24.34000015258789,0
2026-05-23T08:31:41.532Z,0,24.34000015258789,0
2026-05-23T08:31:41.598Z,0,24.34000015258789,0
2026-05-23T08:31:41.664Z,0,24.34000015258789,0
2026-05-23T08:31:41.730Z,0,24.34000015258789,0
2026-05-23T08:31:41.795Z,0,24.34000015258789,0
2026-05-23T08:31:41.861Z,0,24.34000015258789,0
2026-05-23T08:31:41.927Z,0,24.34000015258789,0
2026-05-23T08:31:41.993Z,0,24.34000015258789,0
2026-05-23T08:31:42.059Z,0,24.34000015258789,0
2026-05-23T08:31:42.125Z,0,24.34000015258789,0
2026-05-23T08:31:42.191Z,0,24.34000015258789,0
2026-05-23T08:31:42.257Z,0,24.34000015258789,0
2026-05-23T08:31:42.323Z,0,24.34000015258789,0
2026-05-23T08:31:42.388Z,0,24.34000015258789,0
2026-05-23T08:31:42.454Z,0,24.34000015258789,0
2026-05-23T08:31:42.521Z,0,24.34000015258789,0
2026-05-23T08:31:42.586Z,0,24.34000015258789,0
2026-05-23T08:31:42.652Z,0,24.34000015258789,0
2026-05-23T08:31:42.718Z,0,24.34000015258789,0
2026-05-23T08:31:42.784Z,0,24.34000015258789,0
2026-05-23T08:31:42.849Z,0,24.34000015258789,0
2026-05-23T08:31:42.915Z,0,24.34000015258789,0
2026-05-23T08:31:42.981Z,0,24.34000015258789,0
2026-05-23T08:31:43.047Z,0,24.34000015258789,0
2026-05-23T08:31:43.113Z,0,24.34000015258789,0
2026-05-23T08:31:43.179Z,0,24.34000015258789,0
2026-05-23T08:31:43.245Z,0,24.34000015258789,0
2026-05-23T08:31:43.310Z,0,24.34000015258789,0
2026-05-23T08:31:43.388Z,0,24.34000015258789,0
2026-05-23T08:31:43.442Z,0,24.34000015258789,0
2026-05-23T08:31:43.508Z,0,24.34000015258789,0
2026-05-23T08:31:43.574Z,0,24.34000015258789,0
2026-05-23T08:31:43.640Z,0,24.34000015258789,0
2026-05-23T08:31:43.706Z,0,24.34000015258789,0
2026-05-23T08:31:43.772Z,0,24.34000015258789,0
2026-05-23T08:31:43.837Z,0,24.34000015258789,0
2026-05-23T08:31:43.903Z,0,24.34000015258789,0
2026-05-23T08:31:43.969Z,0,24.34000015258789,0
2026-05-23T08:31:44.035Z,0,24.34000015258789,0
2026-05-23T08:31:44.101Z,0,24.34000015258789,0
2026-05-23T08:31:44.167Z,0,24.34000015258789,0
2026-05-23T08:31:44.232Z,0,24.34000015258789,0
2026-05-23T08:31:44.298Z,0,24.34000015258789,0
2026-05-23T08:31:44.364Z,0,24.34000015258789,0
2026-05-23T08:31:44.430Z,0,24.34000015258789,0
2026-05-23T08:31:44.496Z,0,24.34000015258789,0
2026-05-23T08:31:44.562Z,0,24.34000015258789,0
2026-05-23T08:31:44.628Z,0,24.34000015258789,0
2026-05-23T08:31:44.693Z,0,24.34000015258789,0
2026-05-23T08:31:44.759Z,0,24.34000015258789,0
2026-05-23T08:31:44.825Z,0,24.34000015258789,0
2026-05-23T08:31:44.891Z,0,24.34000015258789,0
2026-05-23T08:31:44.957Z,0,24.34000015258789,0
2026-05-23T08:31:45.023Z,0,24.34000015258789,0
2026-05-23T08:31:45.089Z,0,24.34000015258789,0
2026-05-23T08:31:45.155Z,0,24.34000015258789,0
2026-05-23T08:31:45.221Z,0,24.34000015258789,0
2026-05-23T08:31:45.286Z,0,24.34000015258789,0
2026-05-23T08:31:45.352Z,0,24.34000015258789,0
2026-05-23T08:31:45.418Z,0,24.34000015258789,0
2026-05-23T08:31:45.484Z,0,24.34000015258789,0
2026-05-23T08:31:45.550Z,0,24.34000015258789,0
2026-05-23T08:31:45.616Z,0,24.34000015258789,0
2026-05-23T08:31:45.681Z,0,24.34000015258789,0
2026-05-23T08:31:45.747Z,0,24.34000015258789,0
2026-05-23T08:31:45.813Z,0,24.34000015258789,0
2026-05-23T08:31:45.893Z,0,24.34000015258789,0
2026-05-23T08:31:45.945Z,0,24.34000015258789,0
2026-05-23T08:31:46.011Z,0,24.34000015258789,0
2026-05-23T08:31:46.077Z,0,24.34000015258789,0
2026-05-23T08:31:46.143Z,0,24.34000015258789,0
2026-05-23T08:31:46.208Z,0,24.34000015258789,0
2026-05-23T08:31:46.274Z,0,24.34000015258789,0
2026-05-23T08:31:46.340Z,0,24.34000015258789,0
2026-05-23T08:31:46.406Z,0,24.34000015258789,0
2026-05-23T08:31:46.472Z,0,24.34000015258789,0
2026-05-23T08:31:46.538Z,0,24.34000015258789,0
2026-05-23T08:31:46.604Z,0,24.34000015258789,0
2026-05-23T08:31:46.669Z,0,24.34000015258789,0
2026-05-23T08:31:46.735Z,0,24.34000015258789,0
2026-05-23T08:31:46.801Z,0,24.34000015258789,0
2026-05-23T08:31:46.867Z,0,24.34000015258789,0
2026-05-23T08:31:46.933Z,0,24.34000015258789,0
2026-05-23T08:31:46.999Z,0,24.34000015258789,0
2026-05-23T08:31:47.065Z,0,24.34000015258789,0
2026-05-23T08:31:47.130Z,0,24.34000015258789,0
2026-05-23T08:31:47.196Z,0,24.34000015258789,0
2026-05-23T08:31:47.262Z,0,24.34000015258789,0
2026-05-23T08:31:47.328Z,0,24.34000015258789,0
2026-05-23T08:31:47.394Z,0,24.34000015258789,0
2026-05-23T08:31:47.460Z,0,24.34000015258789,0
2026-05-23T08:31:47.526Z,0,24.34000015258789,0
2026-05-23T08:31:47.592Z,0,24.34000015258789,0
2026-05-23T08:31:47.658Z,0,24.34000015258789,0
2026-05-23T08:31:47.723Z,0,24.34000015258789,0
2026-05-23T08:31:47.790Z,0,24.34000015258789,0
2026-05-23T08:31:47.856Z,0,24.34000015258789,0
2026-05-23T08:31:47.921Z,0,24.34000015258789,0
2026-05-23T08:31:47.987Z,0,24.34000015258789,0
2026-05-23T08:31:48.053Z,0,24.34000015258789,0
2026-05-23T08:31:48.118Z,0,24.34000015258789,0
2026-05-23T08:31:48.184Z,0,24.34000015258789,0
2026-05-23T08:31:48.250Z,0,24.34000015258789,0
2026-05-23T08:31:48.316Z,0,24.34000015258789,0
2026-05-23T08:31:48.382Z,0,24.34000015258789,0
2026-05-23T08:31:48.448Z,0,24.34000015258789,0
2026-05-23T08:31:48.514Z,0,24.34000015258789,0
2026-05-23T08:31:48.580Z,0,24.34000015258789,0
2026-05-23T08:31:48.646Z,0,24.34000015258789,0
2026-05-23T08:31:48.711Z,0,24.34000015258789,0
2026-05-23T08:31:48.777Z,0,24.34000015258789,0
2026-05-23T08:31:48.843Z,0,24.34000015258789,0
2026-05-23T08:31:48.909Z,0,24.34000015258789,0
2026-05-23T08:31:48.980Z,0,24.34000015258789,0
2026-05-23T08:31:49.042Z,0,24.34000015258789,0
2026-05-23T08:31:49.107Z,0,24.34000015258789,0
2026-05-23T08:31:49.173Z,0,24.34000015258789,0
2026-05-23T08:31:49.240Z,0,24.34000015258789,0
2026-05-23T08:31:49.304Z,0,24.34000015258789,0
2026-05-23T08:31:49.370Z,0,24.34000015258789,0
2026-05-23T08:31:49.436Z,0,24.34000015258789,0
2026-05-23T08:31:49.502Z,0,24.34000015258789,0
2026-05-23T08:31:49.567Z,0,24.34000015258789,0
2026-05-23T08:31:49.633Z,0,24.34000015258789,0
2026-05-23T08:31:49.699Z,0,24.34000015258789,0
2026-05-23T08:31:49.765Z,0,24.34000015258789,0
2026-05-23T08:31:49.831Z,0,24.34000015258789,0
2026-05-23T08:31:49.897Z,0,24.34000015258789,0
2026-05-23T08:31:49.966Z,0,24.34000015258789,0
2026-05-23T08:31:50.029Z,0,24.34000015258789,0
2026-05-23T08:31:50.094Z,0,24.34000015258789,0
2026-05-23T08:31:50.160Z,0,24.34000015258789,0
2026-05-23T08:31:50.226Z,0,24.34000015258789,0
2026-05-23T08:31:50.292Z,0,24.34000015258789,0
2026-05-23T08:31:50.358Z,0,24.34000015258789,0
2026-05-23T08:31:50.424Z,0,24.34000015258789,0
2026-05-23T08:31:50.490Z,0,24.34000015258789,0
2026-05-23T08:31:50.556Z,0,24.34000015258789,0
2026-05-23T08:31:50.622Z,0,24.34000015258789,0
2026-05-23T08:31:50.687Z,0,24.34000015258789,0
2026-05-23T08:31:50.753Z,0,24.34000015258789,0
2026-05-23T08:31:50.819Z,0,24.34000015258789,0
2026-05-23T08:31:50.885Z,0,24.34000015258789,0
2026-05-23T08:31:50.951Z,0,24.34000015258789,0
2026-05-23T08:31:51.017Z,0,24.34000015258789,0
2026-05-23T08:31:51.100Z,0,24.34000015258789,0
2026-05-23T08:31:51.150Z,0,24.34000015258789,0
2026-05-23T08:31:51.214Z,0,24.34000015258789,0
2026-05-23T08:31:51.280Z,0,24.34000015258789,0
2026-05-23T08:31:51.346Z,0,24.34000015258789,0
2026-05-23T08:31:51.412Z,0,24.34000015258789,0
2026-05-23T08:31:51.478Z,0,24.34000015258789,0
2026-05-23T08:31:51.543Z,0,24.34000015258789,0
2026-05-23T08:31:51.609Z,0,24.34000015258789,0
2026-05-23T08:31:51.675Z,0,24.34000015258789,0
2026-05-23T08:31:51.741Z,0,24.34000015258789,0
2026-05-23T08:31:51.808Z,0,24.34000015258789,0
2026-05-23T08:31:51.873Z,0,24.34000015258789,0
2026-05-23T08:31:51.939Z,0,24.34000015258789,0
2026-05-23T08:31:52.004Z,0,24.34000015258789,0
2026-05-23T08:31:52.070Z,0,24.34000015258789,0
